automatic URI	Proposed URI	bookTitle	authorName	collection	id	tfidf
		 معجم الأطباء 	 أحمد عيسى بك 	ABLibrary	13313	0.75152
		 الوفيات 	 محمد بن رافع السلامي 	ABLibrary	12834	0.73441
		لحظ الألحاظ بذيل طبقات الحفاظ	محمد بن محمد بن محمد، أبو الفضل تقي الدين ابن فهد الهاشمي العلوي الأصفوني ثم المكي الشافعي (المتوفى: 871ه)	ShamelaY19	7313	0.72822
		 تاريخ علماء بغداد 	 محمد بن رافع السلامي 	ABLibrary	12835	0.72728
		 لحظ الألحاظ بذيل طبقات الحفاظ 	 محمد بن محمد ابن محمد بن فهد الهاشمي المكي 	ABLibrary	830	0.72231
		البلغة في تراجم أئمة النحو واللغة	مجد الدين أبو طاهر محمد بن يعقوب الفيروزآبادى (المتوفى: 817ه)	ShamelaY19	9984	0.71267
		 المقفى الكبير 	 المقريزي 	ABLibrary	12858	0.71213
		ذيل وفيات الأعيان المسمى «درة الحجال فى أسماء الرجال»	أبو العباس أحمد بن محمد المكناسى الشهير بابن القاضى (960 - 1025 ه‍)	ShamelaY19	132965	0.71144
		 طبقات أعلام الشيعة 	 آقا بزرگ الطهراني 	ABLibrary	13113	0.70951
		ذيل التقييد في رواة السنن والأسانيد	محمد بن أحمد بن علي، تقي الدين، أبو الطيب المكي الحسني الفاسي (المتوفى: 832ه)	ShamelaY19	8884	0.70895
		تاج التراجم لابن قطلوبغا	أبو الفداء زين الدين أبو العدل قاسم بن قُطلُوبغا السودوني (نسبة إلى معتق أبيه سودون الشيخوني) الجمالي الحنفي (المتوفى: 879هـ)	ShamAY	1127	0.70814
		 طبقات أعلام الشيعة 	 آقا بزرگ الطهراني 	ABLibrary	13112	0.70776
		معجم المفسرين «من صدر الإسلام وحتى العصر الحاضر»	عادل نويهض	ShamelaY19	13846	0.70123
		 درر العقود الفريدة في تراجم الأعيان المفيدة ( بيروت ) 	 المقريزي 	ABLibrary	12864	0.69998
		الديباج المذهب في معرفة أعيان علماء المذهب	إبراهيم بن علي بن محمد، ابن فرحون، برهان الدين اليعمري (المتوفى: 799ه)	ShamelaY19	6730	0.69948
		تاريخ بغداد أو مدينة السّلام [ج ٢١]	محبّ الدين أبي عبدالله محمّد بن محمود بن الحسن [ ابن النجّار البغدادي ]	Rafed	2982	0.6986
		تاج التراجم لابن قطلوبغا	أبو الفداء زين الدين أبو العدل قاسم بن قطلوبغا السودوني (نسبة إلى معتق أبيه سودون الشيخوني) الجمالي الحنفي (المتوفى: 879ه)	ShamelaY19	10925	0.69821
		 الدرر الكامنة في أعيان المائة الثامنة 	 ابن حجر العسقلاني 	ABLibrary	12871	0.69658
