automatic URI	Proposed URI	bookTitle	authorName	collection	id	tfidf
		ذيل ديوان الضعفاء والمتروكين	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748ه)	ShamelaY19	96956	0.99965
		ذيل ديوان الضعفاء والمتروكين	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قَايْماز الذهبي (المتوفى: 748هـ)	ShamAY	2054	0.97506
		ديوان الضعفاء والمتروكين وخلق من المجهولين وثقات فيهم لين	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قايماز الذهبي (المتوفى: 748ه)	ShamelaY19	96955	0.93429
		ديوان الضعفاء والمتروكين وخلق من المجهولين وثقات فيهم لين	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قَايْماز الذهبي (المتوفى: 748هـ)	ShamAY	2052	0.92693
		المغني في الضعفاء	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قَايْماز الذهبي (المتوفى: 748هـ)	ShamAY	5836	0.92557
		ذيل ميزان الاعتدال	أبو الفضل زين الدين عبد الرحيم بن الحسين بن عبد الرحمن بن أبي بكر بن إبراهيم العراقي (المتوفى: 806هـ)	ShamAY	5847	0.86707
		ذيل ميزان الاعتدال - ط العلمية = التراجم	أبو الفضل زين الدين عبد الرحيم بن الحسين بن عبد الرحمن بن أبي بكر بن إبراهيم العراقي (المتوفى: 806هـ)	ShamAY	38198	0.86583
		ميزان الاعتدال للذهبي - الرسالة	أبو عبد الله شمس الدين محمد بن أحمد بن عثمان الذهبي	ShamAY	34652	0.85458
		ميزان الاعتدال في نقد الرجال	شمس الدين محمد بن أحمد الذهبي	ShamAY	34601	0.85235
		ميزان الاعتدال في نقد الرجال	شمس الدين أبو عبد الله محمد بن أحمد بن عثمان بن قَايْماز الذهبي (المتوفى: 748هـ)	ShamAY	1692	0.85044
		تعليقات الدارقطني على المجروحين لابن حبان	أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن دينار البغدادي الدارقطني (المتوفى: 385هـ)	ShamAY	10843	0.85018
		المدخل إلى الصحيح للحاكم - ط دار الإمام أحمد	الحاكم، أبو عبد الله	ShamAY	34014	0.85018
		الضعفاء الصغير للبخاري ت زايد	محمد بن إسماعيل بن إبراهيم بن المغيرة البخاري، أبو عبد الله (المتوفى: 256هـ)	ShamAY	10542	0.84782
		شواهد التنزيل	ابوالقاسم عبيدالله بن عبدالله حاكم حسكاني	Ghbook	2642	0.84341
		تهذيب مستمر الأوهام على ذوي المعرفة وأولي الأفهام	سعد الملك، أبو نصر علي بن هبة الله بن جعفر بن ماكولا (المتوفى: 475هـ)	ShamAY	5798	0.84117
		تنزيه الشريعة المرفوعة عن الأخبار الشنيعة الموضوعة	نور الدين، علي بن محمد بن علي بن عبد الرحمن ابن عراق الكناني (المتوفى: 963هـ)	ShamAY	1432	0.84116
		تجريد الأسماء والكنى المذكورة في كتاب المتفق والمفترق للخطيب البغدادي	عبيد الله بن علي بن محمد بن محمد بن الحسين ابن الفراء، أبو القاسم بن أبي الفرج بن أبي خازم ابن القاضي أبي يعلى البغدادي، الحنبلي (المتوفى: 580ه)	ShamelaY19	96233	0.84081
		كتاب الفيصل في علم الحديث، أو الفيصل في مشتبه النسبة	أبو بكر محمد بن موسى بن عثمان بن حازم الحازمي الهمذاني (584 هـ)	ShamAY	34667	0.83871
		التاريخ الكبير للبخاري بحواشي محمود خليل	محمد بن إسماعيل بن إبراهيم بن المغيرة البخاري، أبو عبد الله (المتوفى: 256هـ)	ShamAY	12823	0.8379
		الضعفاء لأبي نعيم = التراجم	أبو نعيم أحمد بن عبد الله بن أحمد بن إسحاق بن موسى بن مهران الأصبهاني (المتوفى: 430هـ)	ShamAY	38186	0.83704
		شواهد التنزيل لقواعد التفضيل [ج ٣]	الناشر: مؤسسة الطبع والنشر التابعة لوزارة الثقافة والإرشاد الإسلامي	Rafed	2857	0.83331
		لسان الميزان	أبو الفضل أحمد بن علي بن محمد بن أحمد بن حجر العسقلاني (المتوفى: 852هـ)	ShamAY	12063	0.83324
		التكميل في الجرح والتعديل ومعرفة الثقات والضعفاء والمجاهيل	أبو الفداء إسماعيل بن عمر بن كثير القرشي البصري ثم الدمشقي (المتوفى: 774ه)	ShamelaY19	96228	0.83241
		لسان الميزان ت أبي غدة	أبو الفضل أحمد بن علي بن محمد بن أحمد بن حجر العسقلاني (المتوفى: 852هـ)	ShamAY	1041	0.83003
		الإكمال في رفع الارتياب عن المؤتلف والمختلف في الأسماء والكنى والأنساب	سعد الملك، أبو نصر علي بن هبة الله بن جعفر بن ماكولا (المتوفى: 475ه)	ShamelaY19	22659	0.82882
		المؤتلف والمختلف للدارقطني	أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن دينار البغدادي الدارقطني (المتوفى: 385ه)	Sham19Y	12581	0.82827
		المؤتلف والمختلف للدارقطني	أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن دينار البغدادي الدارقطني (المتوفى: 385هـ)	ShamAY	1293	0.82757
		الإكمال في ذكر من له رواية في مسند الإمام أحمد من الرجال سوى من ذكر في تهذيب الكمال	شمس الدين أبو المحاسن محمد بن علي بن الحسن بن حمزة الحسيني الدمشقي الشافعي (المتوفى: 765هـ)	ShamAY	5850	0.82724
		الإكمال في ذكر من له رواية في مسند الإمام أحمد من الرجال سوى من ذكر في تهذيب الكمال	شمس الدين أبو المحاسن محمد بن علي بن الحسن بن حمزة الحسيني الدمشقي الشافعي (المتوفى: 765ه)	Sham19Y	5850	0.82709
		شيوخ عبد الله بن وهب القرشي الذين روى عنهم وسمع منهم وذكر تجريح من جرح منهم وتعديله مما وقع في كتاب أبي عبد الله محمد بن وضاح، مع أخبار ابن وهب وفضله وزهده وسبب وفاته	ابن بشكوال أبو القاسم خلف بن عبد الملك بن مسعود القرطبي الأندلسي (578 هـ)	ShamAY	33580	0.82683
		لسان الميزان ت أبي غدة	أبو الفضل أحمد بن علي بن محمد بن أحمد بن حجر العسقلاني (المتوفى: 852ه)	ShamelaY19	36357	0.82649
		تعجيل المنفعة بزوائد رجال الأئمة الأربعة	أحمد بن علي بن حجر أبو الفضل العسقلاني الشافعي	ShamAY	34606	0.82437
