automatic URI	Proposed URI	bookTitle	authorName	collection	id	tfidf
		فوائت كتاب سيبويه	أبو سعيد الحسن بن عبد الله السيرافي (المتوفى: 368 هـ)	ShamAY	38991	0.98196
		المخصّص [ج ١٤]	أبي الحسن علي بن إسماعيل بن سيده المرسي [ ابن سيده ]	Rafed	3562	0.41859
		سفر السعادة وسفير الإفادة	علي بن محمد بن عبد الصمد الهمداني المصري الشافعي، أبو الحسن، علم الدين السخاوي (المتوفى: 643 هـ)	ShamAY	32545	0.41758
		المدارس النحويّة	الدكتور شوقي ضيف	Rafed	2811	0.41287
		شرح كتاب سيبويه [ج ٤]	أبي سعيد السّيرافي الحسن بن عبدالله بن المرزبان	Rafed	2846	0.41058
		شرح أبيات سيبويه	يوسف بن أبي سعيد الحسن بن عبد الله بن المرزبان أبو محمد السيرافي (المتوفى: 385هـ)	ShamAY	690	0.41015
		المدارس النحوية	أحمد شوقي عبد السلام ضيف الشهير بشوقي ضيف (المتوفى: 1426هـ)	ShamAY	10546	0.40813
		شرح أبيات سيبويه [ج ١]	أبي محمّد يوسف بن أبي سعيد السيرافي	Rafed	2243	0.40182
		المخصّص [ج ١٧]	أبي الحسن علي بن إسماعيل بن سيده المرسي [ ابن سيده ]	Rafed	3565	0.40141
		شرح أبيات سيبويه	يوسف بن أبي سعيد الحسن بن عبد الله بن المرزبان أبو محمد السيرافي (المتوفى: 385ه)	ShamelaY19	37487	0.40134
		شرح شافية ابن الحاجب [ج ٤]	الشيخ رضي الدين محمّد بن الحسن الاستراباذي النحوي	Rafed	1854	0.39882
		شرح كتاب سيبويه [ج ٥]	أبي سعيد السّيرافي الحسن بن عبدالله بن المرزبان	Rafed	2849	0.39775
		رسالة الملائكة ت الجندي	أَبُو العَلاء المَعَرِّي	ShamAY	38986	0.39615
		الأشباه والنظائر في النحو [ج ٣]	جلال الدين عبد الرحمن بن أبي بكر السيوطي	Rafed	2069	0.39561
		الحجة للقراء السبعة	الحسن بن أحمد بن عبد الغفار الفارسيّ الأصل، أبو علي (المتوفى: 377هـ)	ShamAY	1068	0.39257
		شرح أبيات سيبويه [ج ٢]	أبي محمّد يوسف بن أبي سعيد السيرافي	Rafed	2244	0.39101
