automatic URI	Proposed URI	bookTitle	authorName	collection	id	tfidf
		الثالث من الفوائد المنتقاة للحربي	علي بن عمر بن محمد بن الحسين ابن شاذان، أبو الحسن السكري الحربي الصيرفي الكيال (المتوفى: 386ه)	ShamelaY19	29979	0.99936
		الجزء الثالث من الحربيات لعلي بن عمر الحربي - مخطوط	أبو الحسن علي بن عمر السكري الحربي	ShamAY	32911	0.99703
		الثالث من الفوائد المنتقاة للحربي	علي بن عمر بن محمد بن الحسين ابن شاذان، أبو الحسن السكري الحربي الصيرفي الكيال (المتوفى: 386هـ)	ShamAY	29979	0.9945
		مجالس من أمالي أبي الحسن القزويني رواية الدينوري - مخطوط	أبو الحسن القزويني	ShamAY	32789	0.97869
		حديث أبي بكر الأنباري_2	محمد بن جعفر بن محمد بن الهيثم، أبو بكر الأنباري، البندار (المتوفى: 360ه)	ShamelaY19	29867	0.96922
		حديث أبي الحسين بن المظفر	أبو الحسين محمد بن المظفر (المتوفى: 379ه)	ShamelaY19	29739	0.96088
		حديث أبي الحسين بن المظفر	أبو الحسين محمد بن المظفر (المتوفى: 379ه)	Sham19Y	29739	0.9606
		الجزء الأول والثاني من حديث ابن المظفر - مخطوط	الواحدي	ShamAY	32751	0.9602
		جزء فيه سبعة مجالس من أمالي ابن بشران	أبو القاسم عبد الملك بن محمد بن عبد الله بن بشران بن محمد بن بشران بن مهران البغدادي (المتوفى: 430ه)	ShamelaY19	29888	0.95974
		حديث أبي الحسين بن المظفر	أبو الحسين محمد بن المظفر (المتوفى: 379هـ)	ShamAY	29739	0.95685
		حديث أبي بكر الأنباري_2	محمد بن جعفر بن محمد بن الهيثم، أبو بكر الأنباري، البُنْدار (المتوفى: 360هـ)	ShamAY	29867	0.95562
		جزء فيه سبعة مجالس من أمالي ابن بشران	أبو القاسم عبد الملك بن محمد بن عبد الله بن بشْران بن محمد بن بشْران بن مهران البغدادي (المتوفى: 430هـ)	ShamAY	29888	0.95446
		مشيخة أبي الحسن السكري	علي بن عمر بن محمد بن الحسين ابن شاذان، أبو الحسن السكري الحربي الصيرفي الكيال (المتوفى: 386ه)	ShamelaY19	30075	0.94935
		مجلسان من أمالي الجوهري_3	الحسن بن علي بن محمد، أبو محمد الجوهري (المتوفى: 454ه)	ShamelaY19	29770	0.94591
		مجلسان من أمالي الجوهري_3	الحسن بن علي بن محمد، أبو محمد الجوهري (المتوفى: 454هـ)	ShamAY	29770	0.93301
		مشيخة أبي الحسن السكري	علي بن عمر بن محمد بن الحسين ابن شاذان، أبو الحسن السكري الحربي الصيرفي الكيال (المتوفى: 386ه)	Sham19Y	30075	0.93076
		البر والصلة لابن الجوزي	جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ)	ShamAY	9379	0.92968
		مشيخة أبي الحسن السكري	علي بن عمر بن محمد بن الحسين ابن شاذان، أبو الحسن السكري الحربي الصيرفي الكيال (المتوفى: 386هـ)	ShamAY	30075	0.92625
		فضائل الصحابة لأحمد بن حنبل	أبو عبد الله أحمد بن محمد بن حنبل بن هلال بن أسد الشيباني (المتوفى: 241هـ)	ShamAY	13136	0.92419
		من حديث أبي علي ابن شاذان - مخطوط	ابن شاذان، الحسن بن أحمد	ShamAY	32813	0.92154
		منتقى من حديث أبي بكر الأنباري	محمد بن جعفر بن محمد بن الهيثم، أبو بكر الأنباري، البندار (المتوفى: 360ه)	ShamelaY19	29868	0.91549
		مجلس إملاء الشيخ أبي الحسن علي بن عمر القزويني - مخطوط	أبو الحسن علي بن عمر القزويني	ShamAY	32861	0.90597
		منتقى من حديث أبي بكر الأنباري	محمد بن جعفر بن محمد بن الهيثم، أبو بكر الأنباري، البُنْدار (المتوفى: 360هـ)	ShamAY	29868	0.89129
		الجزء الخامس من مشيخة أبي غالب ابن البناء المقرئ - مخطوط	أبو غالب أحمد بن الحسن بن أحمد البناء المقرئ	ShamAY	32852	0.88875
		مجلسان من أمالي الضبي - مخطوط	أبو عبد الله الحسين بن هارون الضبي	ShamAY	32900	0.88823
