automatic URI	Proposed URI	bookTitle	authorName	collection	id	tfidf
		الصلة في تاريخ أئمة الأندلس لابن بشكوال	أبو القاسم خلف بن عبد الملك بن بشكوال (المتوفى: 578 هـ)	ShamAY	22788	1.0
		الصلة في تاريخ أئمة الأندلس لابن بشكوال	أبو القاسم خلف بن عبد الملك بن بشكوال (المتوفى: 578 ه)	ShamelaY19	22788	0.99971
		تاريخ علماء الأندلس	عبد الله بن محمد بن يوسف بن نصر الأزدي، أبو الوليد، المعروف بابن الفرضي (المتوفى: 403هـ)	ShamAY	30743	0.8914
		تاريخ علماء الأندلس	عبد الله بن محمد بن يوسف بن نصر الأزدي، أبو الوليد، المعروف بابن الفرضي (المتوفى: 403ه)	ShamelaY19	30743	0.89073
		تاريخ علماء الأندلس - ط الخانجي = التراجم	عبد الله بن محمد بن يوسف بن نصر الأزدي، أبو الوليد، المعروف بابن الفرضي (المتوفى: 403 هـ)	ShamAY	38194	0.8894
		التكملة لكتاب الصلة	ابن الأبار، محمد بن عبد الله بن أبي بكر القضاعي البلنسي (المتوفى: 658ه)	Sham19Y	6608	0.88771
		التكملة لكتاب الصلة	ابن الأبار، محمد بن عبد الله بن أبي بكر القضاعي البلنسي (المتوفى: 658هـ)	ShamAY	6608	0.88704
		التكملة لكتاب الصلة - ط الفكر ت هراس = التراجم	ابن الأبار، محمد بن عبد الله بن أبي بكر القضاعي البلنسي (المتوفى: 658 هـ)	ShamAY	38013	0.88393
		الديباج المذهب في معرفة أعيان علماء المذهب	إبراهيم بن علي بن محمد، ابن فرحون، برهان الدين اليعمري (المتوفى: 799هـ)	ShamAY	1135	0.82635
		جذوة المقتبس في ذكر ولاة الأندلس	محمد بن فتوح بن عبد الله بن فتوح بن حميد الأزدي الميورقي الحَمِيدي أبو عبد الله بن أبي نصر (المتوفى: 488هـ)	ShamAY	5742	0.82256
		بغية الملتمس في تاريخ رجال أهل الأندلس	أحمد بن يحيى بن أحمد بن عميرة، أبو جعفر الضبي (المتوفى: 599ه)	Sham19Y	728	0.8175
		بغية الملتمس في تاريخ رجال أهل الأندلس	أحمد بن يحيى بن أحمد بن عميرة، أبو جعفر الضبي (المتوفى: 599هـ)	ShamAY	728	0.81623
		المنتخب من كتاب السياق لتاريخ نيسابور	تَقِيُّ الدِّيْنِ، أَبُو إِسْحَاقَ إِبْرَاهِيْمُ بنُ مُحَمَّدِ بنِ الأَزْهَرِ بنِ أَحْمَدَ بنِ مُحَمَّدٍ العِرَاقِيُّ، الصَّرِيْفِيْنِيُّ، الحَنْبَلِيُّ (المتوفى: 641هـ)	ShamAY	12528	0.80711
		الحلل السندسية في الأخبار وآلاثار الأندلسية  - الجزء2	شكيب أرسلان	Masaha	4553	0.79602
		تاريخ بغداد أو مدينة السّلام [ج ٢١]	محبّ الدين أبي عبدالله محمّد بن محمود بن الحسن [ ابن النجّار البغدادي ]	Rafed	2982	0.79148
		الجواهر المضية في طبقات الحنفية	عبد القادر بن محمد بن نصر الله القرشي، أبو محمد، محيي الدين الحنفي (المتوفى: 775هـ)	ShamAY	6725	0.79028
		الجواهر المضية في طبقات الحنفية = التراجم	عبد القادر بن محمد بن نصر الله القرشي، أبو محمد، محيي الدين الحنفي (المتوفى: 775هـ)	ShamAY	38014	0.78647
		تاريخ نيسابور المنتخب من السياق‏	عبد الغافر بن إسماعيل الفارسي	Masaha	4118	0.78359
		طرح التثريب في شرح التقريب (المقصود بالتقريب: تقريب الأسانيد وترتيب المسانيد)	أبو الفضل زين الدين عبد الرحيم بن الحسين بن عبد الرحمن بن أبي بكر بن إبراهيم العراقي (المتوفى: 806ه)	Sham19Y	11036	0.778
		 الحلل السندسية في الأخبار والآثار الأندلسية 	 شكيب أرسلان 	ABLibrary	9039	0.77759
		طرح التثريب في شرح التقريب (المقصود بالتقريب: تقريب الأسانيد وترتيب المسانيد)	أبو الفضل زين الدين عبد الرحيم بن الحسين بن عبد الرحمن بن أبي بكر بن إبراهيم العراقي (المتوفى: 806هـ)	ShamAY	11036	0.77585
		السفر الخامس من كتاب الذيل والتكملة لكتابي الموصول والصلة	أبو عبد الله محمد بن محمد بن عبد الملك الأنصاري الأوسي المراكشي (المتوفى: 703ه)	Sham19Y	1030	0.77257
		طبقات المفسرين للداوودي	محمد بن علي بن أحمد، شمس الدين الداوودي المالكي (المتوفى: 945ه)	ShamelaY19	27084	0.77216
		السفر الخامس من كتاب الذيل والتكملة لكتابي الموصول والصلة	أبو عبد الله محمد بن محمد بن عبد الملك الأنصاري الأوسي المراكشي (المتوفى: 703هـ)	ShamAY	1030	0.77187
		ذيل وفيات الأعيان المسمى «درة الحجال فى أسماء الرجال»	أبو العباس أحمد بن محمد المكناسى الشهير بابن القاضى (960 - 1025 ه‍)	ShamelaY19	132965	0.7687
