automatic URI	Proposed URI	bookTitle	authorName	collection	id	tfidf
		كتاب الصوم (للشيخ الأنصاري)	الشيخ مرتضى الأنصاري	Masaha	821	0.99812
		تكميل مشارق الشموس في شرح الدروس	الشيخ آقا حسين الخوانساري	Masaha	1267	0.88979
		تنقيح مباني العروة - كتاب الصوم	الميرزا جواد التبريزي	Masaha	5059	0.87178
		الحدائق الناضرة [ج ١٣]	الشيخ يوسف بن أحمد البحراني [ صاحب الحدائق ]	Rafed	2850	0.87039
		 تفصيل الشريعة في شرح تحرير الوسيلة ( الصوم والاعتكاف ) 	 الشيخ فاضل اللنكراني 	ABLibrary	9508	0.86511
		الصوم في الشريعة الإسلامية الغراء - الجزء1	الشيخ جعفر السبحاني	Masaha	4939	0.85859
		موسوعة الإمام الخوئي [ج ٢١]	الشيخ مرتضى البروجردي	Rafed	1610	0.85607
		 الصوم في الشريعة الإسلامية الغراء 	 الشيخ السبحاني 	ABLibrary	9594	0.85579
		المستند في شرح العروة الوثقى - الجزء1	الشيخ مرتضى البروجردي	Masaha	896	0.85028
		موسوعة الإمام الخوئي [ج ٢٢]	الشيخ مرتضى البروجردي	Rafed	1615	0.84559
		 جواهر الكلام في ثوبه الجديد 	 الشيخ الجواهري 	ABLibrary	9373	0.84251
		أنوار الفقاهة (كتاب الصيام)	الشيخ حسن كاشف الغطاء	Masaha	909	0.84096
		مجمع الفائدة والبرهان في شرح إرشاد الأذهان [ج ٥]	الشيخ أحمد بن محمّد الأردبيلي [ المقدّس الأردبيلي ]	Rafed	1899	0.83489
		 التعليقة على الرسالة الصومية ( مع تعليقات الخاجوئي ) 	 الشيخ البهائي العاملي 	ABLibrary	9349	0.83124
		 مباني منهاج الصالحين 	 السيد تقي الطباطبائي القمي 	ABLibrary	9724	0.82775
		غنائم الأيّام في مسائل الحلال والحرام [ج ٥]	الميرزا أبو القاسم القمّي	Rafed	1834	0.8253
		 كتاب الصوم 	 الشيخ المنتظري 	ABLibrary	9530	0.8203
		 مصباح المنهاج ( كتاب الصوم ) 	 السيد محمد سعيد الحكيم 	ABLibrary	9619	0.81855
		التعليقة على الرسالة الصومية	الشيخ الخواجوئي	Masaha	1445	0.81552
		 الصوم في الشريعة الإسلامية الغراء 	 الشيخ السبحاني 	ABLibrary	9595	0.81325
		الصوم في الشريعه الاسلاميه الغراء	آيت الله العظمي جعفر سبحاني	Ghbook	9839	0.81289
		 الغاية القصوى في التعليق على العروة الوثقى ( كتاب الصوم ) 	 السيد تقي الطباطبائي القمي 	ABLibrary	9716	0.81053
		الغاية القصوى في التعليق على العروة الوثقى - كتاب الصوم	السيد تقي الطباطبائي القمي	Masaha	5054	0.80593
		تنقيح مباني العروة - الصوم	آيت الله العظمي ميرزا جواد تبريزي	Ghbook	10098	0.80216
		المستند في شرح العروه الوثقي ( موسوعة الامام الخوئي )	آيت الله العظمي سيد ابوالقاسم خوئي	Ghbook	10203	0.80207
		كتاب الصلاة (للشيخ الأنصاري) - الجزء1	الشيخ مرتضى الأنصاري	Masaha	828	0.80103
		جواهر الكلام [ج ١٧]	الشيخ محمّد حسن النّجفي	Rafed	648	0.79935
		مدارك الأحكام [ج ٦]	السيد محمّد بن علي الموسوي العاملي	Rafed	597	0.79834
		تفصيل الشريعه في شرح تحرير الوسيله : الصوم و الاعتكاف	محمد فاضل لنكراني	Ghbook	9821	0.79482
